CONFIGURATION_1-PLANE_1-OBJECT_1-REDSHIFT CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-Y WEIGHT
0.254 19.189 17.555 16.974 19.93112969 21.54968783 1.0
0.249 18.568 16.948 16.371 18.36978497 20.94170418 1.0
0.325 20.39 18.495 17.848 18.9842913 20.54314168 1.0
0.425 20.649 18.725 17.937 19.58826865 19.65998316 1.0
0.226 18.067 16.514 15.959 19.51991733 19.92297502 1.0
0.501 21.225 19.37 18.295 19.69441166 21.54529273 1.0
0.47 21.326 19.431 18.474 20.03663541 20.37719783 1.0
0.348 19.377 17.424 16.766 17.98844438 22.20046246 1.0
0.687 22.473 20.501 18.961 19.66386834 21.38027185 1.0
0.977 24.525 21.724 20.468 19.7749099 20.89847837 1.0
0.372 20.896 18.932 18.257 19.81002423 20.31252302 1.0
0.397 19.799 17.849 17.131 18.82689894 21.93142865 1.0
0.828 24.658 22.041 20.74 19.09517581 21.06082756 1.0
0.802 24.714 22.225 20.871 18.76707941 20.07465211 1.0
0.226 18.274 16.721 16.165 21.31064372 21.31743725 1.0
0.495 21.41 19.547 18.496 18.88645559 22.23381316 1.0
0.914 25.343 22.557 21.314 18.93699517 19.20120278 1.0
0.555 21.985 20.144 18.901 21.94619239 21.13892827 1.0
0.386 19.793 17.836 17.138 20.30053836 20.49912974 1.0
0.498 21.46 19.602 18.536 19.67651426 20.03877172 1.0
0.43 21.521 19.601 18.795 18.36499813 19.8569249 1.0
0.854 24.99 22.269 21.001 19.81865872 20.88860302 1.0
0.744 23.593 21.385 19.883 19.76722176 19.8905037 1.0
0.508 20.638 18.79 17.687 22.38536078 20.775321 1.0
0.365 18.862 16.895 16.228 18.52758353 21.02042577 1.0
0.331 19.555 17.641 16.99 19.53154491 20.47506591 1.0
0.296 18.961 17.191 16.562 19.3257124 19.57651554 1.0
0.311 19.647 17.811 17.173 20.78004648 21.20860838 1.0
0.283 20.24 18.521 17.905 21.05296817 21.7671145 1.0
0.518 20.657 18.815 17.674 20.12312829 19.87979479 1.0
0.631 22.013 20.093 18.689 19.21397658 20.58481122 1.0
0.525 22.049 20.208 19.046 18.33211189 21.6759345 1.0
0.234 18.123 16.546 15.982 20.25982915 21.57351127 1.0
0.238 19.953 18.363 17.795 20.33174325 20.3802387 1.0
0.586 22.119 20.264 18.956 19.08354415 21.64448357 1.0
0.269 20.495 18.82 18.22 18.92465275 22.14149437 1.0
0.563 22.684 20.843 19.58 20.96329184 20.37290683 1.0
0.531 21.793 19.952 18.771 20.13790867 21.56508753 1.0
0.534 21.369 19.529 18.342 19.44665354 22.36391365 1.0
0.359 18.47 16.505 15.842 19.26153622 19.51837002 1.0
0.423 21.037 19.112 18.328 19.73813236 21.8767274 1.0
0.797 24.221 21.755 20.39 21.92298504 20.48130891 1.0
0.591 22.383 20.522 19.205 19.45310951 20.92332413 1.0
0.355 19.636 17.674 17.013 21.10857001 19.34099971 1.0
0.459 22.527 20.624 19.715 19.39622907 21.07287208 1.0
0.347 20.35 18.398 17.741 18.44252614 21.15922637 1.0
0.828 23.745 21.127 19.826 19.30594572 20.97418751 1.0
0.334 20.371 18.448 17.796 21.15934414 21.40256544 1.0
0.246 18.613 17.0 16.426 20.42216731 21.12819785 1.0
0.754 23.319 21.06 19.583 19.67351545 20.3461323 1.0
0.37 19.536 17.571 16.898 19.70802455 22.145521 1.0
0.504 20.43 18.578 17.492 20.15387622 19.22959152 1.0
0.498 20.803 18.945 17.879 20.15332023 21.29746608 1.0
0.647 21.931 19.994 18.551 20.24353567 21.00052976 1.0
0.787 23.602 21.186 19.793 19.69190647 20.92293215 1.0
0.223 20.632 19.086 18.532 19.39213382 18.79280243 1.0
0.592 22.196 20.335 19.016 19.97351302 21.77143261 1.0
0.349 20.454 18.499 17.841 18.6479324 19.75693679 1.0
0.811 26.067 23.532 22.199 19.96336348 20.37283315 1.0
0.73 22.495 20.357 18.824 19.64804643 20.42335184 1.0
0.378 19.232 17.27 16.587 19.63888666 21.62189085 1.0
0.262 18.837 17.181 16.591 20.53766632 20.39813875 1.0
0.801 25.671 23.187 21.831 19.61627473 20.11256392 1.0
0.412 21.122 19.187 18.433 20.30690021 21.52604991 1.0
0.624 22.135 20.225 18.838 19.33145815 22.26617135 1.0
0.456 21.205 19.3 18.402 19.8619946 22.08749338 1.0
0.445 20.323 18.413 17.556 17.73402576 19.33785496 1.0
0.243 19.519 17.914 17.342 19.40371473 22.19325614 1.0
0.128 16.362 15.205 14.787 19.12718269 20.74172549 1.0
0.553 23.32 21.479 20.242 19.79396023 22.86202548 1.0
0.367 19.844 17.878 17.208 17.77063542 21.01453937 1.0
0.496 21.759 19.898 18.842 18.73275156 22.23165308 1.0
0.255 19.174 17.537 16.955 19.07233493 21.1392018 1.0
0.105 15.423 14.339 13.951 19.61519755 20.4000085 1.0
0.5 21.702 19.847 18.773 19.44095438 21.50100668 1.0
0.792 22.451 20.012 18.634 19.75313675 21.50782177 1.0
0.623 22.659 20.75 19.367 18.9970707 20.73823517 1.0
0.382 20.864 18.905 18.214 19.12631999 21.34985746 1.0
0.49 22.219 20.35 19.316 19.31899249 20.29927184 1.0
0.35 19.11 17.155 16.496 19.9399938 21.1820998 1.0
0.247 19.639 18.025 17.45 19.06501657 19.98953484 1.0
0.289 19.468 17.726 17.102 19.64877044 21.12451352 1.0
0.415 21.153 19.22 18.46 19.34505976 20.85437105 1.0
0.239 17.976 16.382 15.813 19.92009877 20.82229991 1.0
0.292 20.059 18.305 17.678 19.27261557 21.12677803 1.0
0.21 18.498 17.001 16.464 19.11668281 19.36337658 1.0
0.493 21.988 20.123 19.079 19.17730548 23.7527186 1.0
0.408 20.938 18.999 18.256 21.32588184 20.81815912 1.0
0.159 17.371 16.09 15.619 20.61665812 19.94665238 1.0
0.245 18.887 17.277 16.703 19.49122438 22.44678786 1.0
0.475 20.132 18.243 17.265 19.36992822 20.07134996 1.0
0.159 16.903 15.623 15.153 19.65392334 21.1129306 1.0
0.293 20.248 18.491 17.864 17.25373636 21.5000265 1.0
0.793 23.699 21.254 19.879 18.82039849 22.73136176 1.0
0.217 18.868 17.342 16.795 18.91372786 18.76656016 1.0
0.287 20.709 18.974 18.353 19.75168315 21.56550756 1.0
0.66 23.899 21.953 20.474 20.47971161 22.8902855 1.0
0.268 19.393 17.721 17.123 19.77723742 20.60346399 1.0
0.259 18.416 16.768 16.181 18.79485893 20.45136516 1.0
0.743 23.777 21.573 20.07 18.07862638 23.80192986 1.0
0.424 22.109 20.184 19.398 19.69986535 20.59325537 1.0
0.668 24.487 22.538 21.038 19.71167875 21.17814563 1.0
0.178 18.377 17.016 16.521 19.72493685 19.15101556 1.0
0.236 19.432 17.846 17.28 19.83040825 20.31581486 1.0
0.744 24.489 22.28 20.779 20.03570321 20.51989437 1.0
0.511 21.206 19.36 18.246 17.75369793 20.94576854 1.0
0.549 23.055 21.215 19.986 18.79957689 19.19875846 1.0
0.274 20.705 19.016 18.411 17.09017091 20.50721986 1.0
0.724 23.43 21.319 19.778 21.40874883 22.47748086 1.0
0.518 22.306 20.464 19.322 19.39871697 20.95955981 1.0
0.309 19.763 17.935 17.299 20.83075368 21.27094465 1.0
0.223 19.686 18.14 17.586 18.98256594 19.89998243 1.0
0.445 20.631 18.72 17.863 21.88461579 22.3249589 1.0
0.175 17.907 16.556 16.064 18.56546592 21.53176925 1.0
0.225 18.768 17.218 16.663 18.55160487 20.63472309 1.0
0.285 20.182 18.456 17.837 19.96880863 21.13300084 1.0
0.264 20.198 18.537 17.944 18.69163488 22.3432 1.0
0.126 16.519 15.369 14.953 19.76359559 21.35722529 1.0
0.536 23.003 21.163 19.97 18.17081054 20.67189835 1.0
0.131 17.864 16.694 16.27 20.47586887 21.46166712 1.0
0.903 23.379 20.591 19.36 21.06430977 21.34611476 1.0
0.731 24.164 22.019 20.488 20.19578299 21.55007578 1.0
0.254 17.319 15.685 15.104 19.85957129 21.19561696 1.0
0.279 18.551 16.847 16.237 18.41373115 19.94172303 1.0
0.555 21.419 19.579 18.337 19.72945927 21.43559697 1.0
0.253 18.627 16.996 16.416 20.74122065 21.55127511 1.0
0.443 21.698 19.786 18.939 19.87439833 21.49714421 1.0
0.537 22.234 20.394 19.2 17.42306285 21.65928687 1.0
0.952 26.309 23.539 22.284 18.81954802 21.74183805 1.0
0.247 18.073 16.458 15.883 20.50766246 20.22854793 1.0
0.224 19.054 17.506 16.952 19.62785058 20.11252125 1.0
0.193 18.008 16.579 16.065 18.56396722 21.33950362 1.0
0.182 17.857 16.478 15.978 17.82269521 19.56382333 1.0
0.348 21.165 19.212 18.554 19.57061104 22.00409086 1.0
0.21 18.935 17.437 16.9 20.04061798 20.13389296 1.0
0.347 18.929 16.977 16.319 19.23615229 22.04787491 1.0
0.776 24.485 22.119 20.692 18.2133154 20.08748208 1.0
0.279 18.36 16.656 16.046 20.09268269 20.42248296 1.0
0.371 19.129 17.164 16.491 19.40820891 21.49734668 1.0
0.672 22.754 20.802 19.29 18.1963261 19.7189056 1.0
0.617 22.374 20.474 19.102 19.86255253 20.51802944 1.0
0.507 22.606 20.757 19.659 20.70372787 18.65309701 1.0
0.898 25.565 22.778 21.545 19.50399232 20.44041712 1.0
0.22 18.791 17.257 16.707 19.6092122 21.19660929 1.0
0.654 21.969 20.026 18.563 19.65333135 22.20931546 1.0
0.835 24.616 21.963 20.673 18.12553018 21.62719616 1.0
0.584 22.154 20.301 18.997 19.28251797 19.9153376 1.0
0.38 19.708 17.748 17.06 18.98185882 18.66682772 1.0
0.209 18.363 16.867 16.332 19.16130748 21.71733779 1.0
0.305 20.761 18.952 18.317 17.8649099 21.7182339 1.0
0.134 16.481 15.299 14.869 18.66021488 20.09927556 1.0
0.582 22.024 20.173 18.875 19.16858397 20.93251867 1.0
0.298 19.384 17.605 16.975 19.68933208 19.69395827 1.0
0.648 21.589 19.65 18.203 20.77734768 19.16063452 1.0
0.327 19.749 17.851 17.203 19.08768579 20.7515176 1.0
0.48 21.18 19.296 18.302 19.23874594 20.74826662 1.0
0.726 23.378 21.257 19.719 19.75736978 19.97850284 1.0
0.302 19.241 17.445 16.812 18.76310862 21.0123442 1.0
0.276 19.358 17.663 17.055 20.57329577 20.47934216 1.0
0.176 18.335 16.982 16.489 19.54283046 21.34558383 1.0
0.966 25.11 22.328 21.072 20.38134724 20.8752074 1.0
0.251 18.505 16.877 16.298 19.70672871 22.05839439 1.0
0.543 21.828 19.988 18.776 21.17909806 18.85202269 1.0
0.282 19.868 18.154 17.539 19.7314529 20.90316873 1.0
0.166 15.878 14.568 14.088 19.17965859 20.15754192 1.0
0.647 22.46 20.523 19.078 19.88070974 20.08045875 1.0
0.282 19.548 17.833 17.219 21.70737375 21.2926106 1.0
0.151 17.99 16.742 16.284 19.60942433 20.10692537 1.0
0.095 16.256 15.2 14.82 18.37516951 20.69330457 1.0
0.294 20.89 19.13 18.503 18.41166516 20.43993213 1.0
0.809 24.314 21.791 20.452 20.39460047 19.79542096 1.0
0.116 17.369 16.25 15.848 20.23796228 19.84238596 1.0
0.132 17.267 16.093 15.666 20.46513941 21.51134887 1.0
0.324 18.5 16.609 15.962 19.22261545 20.98923195 1.0
0.576 22.015 20.168 18.88 19.40254901 21.38912165 1.0
0.567 21.971 20.129 18.858 19.856051 20.03182407 1.0
0.282 19.999 18.284 17.669 19.29764827 21.2915763 1.0
0.726 24.177 22.058 20.52 19.86222856 20.71323684 1.0
0.236 19.349 17.765 17.2 18.94190961 21.19299583 1.0
0.419 21.101 19.172 18.4 18.46607597 19.91370941 1.0
0.729 23.675 21.543 20.008 20.37939846 19.83939161 1.0
0.677 23.967 22.01 20.487 19.60230703 20.40810328 1.0
0.481 20.957 19.076 18.076 18.15071149 22.07963152 1.0
0.267 18.875 17.206 16.61 19.11965386 21.7324557 1.0
0.451 20.899 18.991 18.113 19.98456671 20.49520311 1.0
0.095 15.621 14.565 14.185 19.93140336 21.29946025 1.0
0.602 21.791 19.917 18.58 19.94314747 20.80298756 1.0
0.427 20.889 18.968 18.171 19.25016949 21.18613213 1.0
0.519 21.968 20.126 18.982 20.32207728 20.99548494 1.0
0.277 19.454 17.754 17.144 20.28748946 22.29431669 1.0
0.482 21.341 19.46 18.457 19.90595061 20.79852725 1.0
0.17 19.029 17.7 17.214 19.38149989 20.17874514 1.0
0.682 23.654 21.69 20.155 19.52967376 21.21730099 1.0
0.373 20.787 18.823 18.147 20.0352232 21.77245785 1.0
0.287 20.173 18.44 17.819 19.23735885 21.07512098 1.0
0.225 16.939 15.389 14.834 18.32399188 19.74238198 1.0
0.121 16.587 15.453 15.045 19.71074892 20.39907597 1.0
0.375 20.226 18.263 17.584 17.38886194 20.75314619 1.0
0.458 21.894 19.989 19.086 19.56299098 22.52551475 1.0
0.541 20.943 19.103 17.896 18.62251755 20.60099004 1.0
0.399 20.789 18.842 18.119 18.88724191 19.55656112 1.0
0.544 22.571 20.731 19.516 19.4921821 19.62691342 1.0
0.188 18.151 16.746 16.239 21.09199367 21.33124408 1.0
0.593 21.591 19.728 18.408 18.84180965 20.80624099 1.0
0.515 20.776 18.933 17.803 19.39189112 20.04121187 1.0
0.681 23.889 21.927 20.394 18.62241861 23.45301245 1.0
0.181 17.935 16.557 16.058 19.61881246 20.37081636 1.0
0.394 20.159 18.208 17.495 17.99736953 21.59970519 1.0
0.191 17.984 16.562 16.05 20.04158389 21.31785364 1.0
0.298 18.583 16.805 16.175 19.4702385 19.72899326 1.0
0.119 17.921 16.792 16.386 18.59253919 20.77814014 1.0
0.806 24.724 22.217 20.871 19.86059486 22.08190562 1.0
0.441 20.582 18.668 17.828 21.91968076 21.98782961 1.0
0.414 21.663 19.73 18.97 17.87786181 22.07311337 1.0
0.967 25.642 22.859 21.602 19.0645001 22.39459564 1.0
0.516 22.687 20.844 19.712 19.09065316 21.74304939 1.0
0.215 20.012 18.496 17.952 20.25019771 20.2274866 1.0
0.367 19.635 17.669 17.0 21.54486933 20.63398555 1.0
0.459 21.363 19.459 18.552 19.41141673 20.28938556 1.0
0.383 21.493 19.534 18.842 20.84991189 20.97735774 1.0
0.375 21.894 19.931 19.253 20.83093903 20.10098443 1.0
0.406 21.016 19.075 18.336 18.46623727 21.02009805 1.0
0.177 18.058 16.7 16.205 19.07601074 20.5606718 1.0
0.359 20.227 18.262 17.598 19.40477431 19.77899896 1.0
0.804 25.128 22.629 21.279 19.52284036 23.11989346 1.0
0.334 18.976 17.054 16.402 17.19905984 20.48302074 1.0
0.41 21.508 19.571 18.822 19.61099851 21.29073974 1.0
0.966 26.059 23.277 22.021 19.46392857 21.57450195 1.0
0.4 20.187 18.24 17.516 19.74370026 21.60121628 1.0
0.326 20.795 18.899 18.251 16.68065883 19.29608325 1.0
0.707 22.462 20.431 18.876 18.51075201 21.27191186 1.0
0.359 20.425 18.46 17.797 20.73041684 22.3726731 1.0
0.34 20.289 18.35 17.695 19.56917309 22.43357865 1.0
0.547 21.108 19.268 18.045 20.78211275 21.50978371 1.0
0.357 20.208 18.245 17.583 20.61532102 20.43169344 1.0
0.67 21.922 19.971 18.464 20.05478776 21.0389616 1.0
0.979 26.376 23.572 22.316 17.21905691 21.40154012 1.0
0.461 21.936 20.034 19.117 19.31037949 20.61983658 1.0
0.37 21.501 19.535 18.863 20.61919569 21.80921144 1.0
0.868 25.931 23.174 21.914 18.6449624 20.89456935 1.0
0.506 22.005 20.156 19.059 18.19097584 20.51923597 1.0
0.468 19.783 17.887 16.936 18.57964836 21.22622147 1.0
0.752 24.425 22.176 20.694 18.74007871 21.29915908 1.0
0.245 19.97 18.36 17.786 20.27848074 20.95433262 1.0
0.381 19.091 17.131 16.442 19.59174314 21.28495017 1.0
0.201 17.618 16.156 15.631 18.87646869 21.80212535 1.0
0.171 18.782 17.451 16.965 20.45080985 21.1227965 1.0
0.307 19.71 17.895 17.26 19.87842337 21.18545534 1.0
0.606 23.743 21.862 20.514 19.57713083 23.25160605 1.0
0.114 16.173 15.059 14.659 20.60089384 22.04935787 1.0
0.14 17.752 16.55 16.112 19.99278664 20.51466067 1.0
0.174 18.375 17.028 16.538 19.29880049 22.66702079 1.0
0.481 20.307 18.425 17.426 18.47722204 21.09074776 1.0
0.516 21.447 19.604 18.472 20.32293113 19.57184381 1.0
0.53 22.263 20.423 19.246 18.57880899 21.66446195 1.0
0.24 16.868 15.274 14.704 19.56463346 20.25904825 1.0
0.262 18.877 17.223 16.633 18.87821227 21.38389575 1.0
0.544 21.957 20.116 18.901 19.78086492 20.06591143 1.0
0.292 19.362 17.611 16.985 19.24114002 19.37278477 1.0
0.511 22.328 20.482 19.368 18.32890664 20.5533139 1.0
0.302 19.773 17.977 17.344 20.04176693 22.22037843 1.0
0.238 19.497 17.907 17.339 20.99185351 21.37328193 1.0
0.268 19.015 17.344 16.747 19.5904377 19.98996762 1.0
0.815 24.275 21.719 20.395 20.25249877 20.0200227 1.0
0.618 22.854 20.955 19.583 19.30622261 20.84211586 1.0
0.294 19.568 17.805 17.176 17.48214373 22.66097138 1.0
0.451 19.629 17.722 16.843 18.49798862 22.01576985 1.0
0.63 23.548 21.629 20.227 19.25980956 20.66496127 1.0
0.346 20.211 18.261 17.604 18.99310357 20.45254961 1.0
0.375 20.562 18.599 17.92 18.18685593 20.26790336 1.0
0.123 17.286 16.145 15.733 20.38931192 20.91876748 1.0
0.716 23.475 21.404 19.854 19.89985012 22.94873094 1.0
0.402 19.737 17.793 17.062 19.53871815 20.99708694 1.0
0.37 21.697 19.731 19.06 19.95049409 20.62879293 1.0
0.373 20.445 18.481 17.805 18.71203595 20.37219692 1.0
0.612 23.733 21.842 20.482 19.95579617 22.59277637 1.0
0.929 26.05 23.274 22.013 19.13913202 19.86393762 1.0
0.237 19.04 17.452 16.885 19.5323693 20.99489992 1.0
0.266 19.412 17.746 17.151 19.4221402 22.59267128 1.0
0.876 25.544 22.774 21.518 20.89134423 20.88982515 1.0
0.321 20.404 18.524 17.879 19.659851 20.02006503 1.0
0.741 24.383 22.188 20.681 18.87642355 21.03349887 1.0
0.502 21.22 19.367 18.286 20.07170342 21.15160041 1.0
0.509 22.004 20.157 19.051 19.21769707 22.41260248 1.0
0.435 20.837 18.92 18.101 20.8328344 21.71061373 1.0
0.69 22.804 20.825 19.282 19.20448796 21.3213069 1.0
0.191 17.938 16.518 16.007 20.95575173 21.05399565 1.0
0.121 17.313 16.177 15.768 19.37660335 21.47200808 1.0
0.61 22.108 20.221 18.865 16.15034731 19.9714513 1.0
0.45 21.316 19.408 18.532 20.59874566 23.23549551 1.0
0.509 22.119 20.272 19.164 20.07499482 20.5304739 1.0
0.394 19.459 17.507 16.795 17.47284791 21.56299945 1.0
0.724 22.295 20.185 18.644 18.10547011 20.7151612 1.0
0.738 23.988 21.808 20.293 20.7802149 22.15019675 1.0
0.501 21.133 19.277 18.202 18.87161801 22.65057031 1.0
0.408 20.195 18.256 17.512 20.19151029 21.10128604 1.0
0.28 19.78 18.072 17.46 20.28528031 20.56821818 1.0
0.515 22.457 20.614 19.484 19.10533141 20.93470667 1.0
0.271 19.498 17.817 17.216 19.72850318 22.11548196 1.0
0.445 21.81 19.899 19.043 20.08269301 21.69000105 1.0
0.544 21.254 19.413 18.199 19.25389984 19.80918182 1.0
0.531 22.361 20.521 19.341 18.57000146 20.98055278 1.0
0.118 16.172 15.048 14.645 20.29334267 21.81640926 1.0
0.322 20.951 19.069 18.424 20.44636636 22.26387854 1.0
0.449 20.87 18.962 18.091 19.94753674 20.50808876 1.0
0.148 17.979 16.743 16.291 20.08140843 21.61659244 1.0
0.372 19.446 17.482 16.807 18.4069116 21.65224558 1.0
0.257 18.416 16.774 16.189 20.23216271 20.39106037 1.0
0.434 20.814 18.897 18.078 20.07640011 21.49862731 1.0
0.098 15.106 14.04 13.658 20.89293274 20.099789 1.0
0.643 22.624 20.69 19.257 20.57484897 20.43743237 1.0
0.078 15.952 14.942 14.573 18.32100191 20.05734316 1.0
0.469 22.101 20.205 19.252 18.37787764 19.90527783 1.0
0.389 20.269 18.314 17.61 20.1493717 21.01659646 1.0
0.449 22.376 20.467 19.597 18.76525683 22.28303895 1.0
0.337 20.458 18.526 17.872 19.6970786 23.38644593 1.0
0.736 24.15 21.981 20.461 20.0772246 22.65577043 1.0
0.291 19.647 17.899 17.273 18.52983291 20.77144455 1.0
0.209 18.439 16.947 16.412 20.40579806 20.40914212 1.0
0.585 23.172 21.318 20.014 20.27929426 20.09332447 1.0
0.992 25.375 22.539 21.286 19.57984558 22.01688583 1.0
0.516 22.402 20.559 19.425 17.74858473 21.47873179 1.0
0.542 22.119 20.279 19.069 20.15037272 19.32120204 1.0
0.678 22.351 20.393 18.867 19.62910468 21.03736355 1.0
0.677 21.928 19.971 18.448 19.75830105 19.03570742 1.0
0.148 17.242 16.007 15.555 19.2202055 20.29746246 1.0
0.595 22.933 21.068 19.743 19.76975366 20.63311615 1.0
0.357 20.483 18.52 17.857 21.11834022 20.58924958 1.0
0.528 21.712 19.871 18.701 19.3905401 21.41820921 1.0
0.358 21.634 19.67 19.007 19.89074848 21.7115301 1.0
0.287 19.988 18.253 17.631 18.33069974 22.30504995 1.0
0.768 23.669 21.341 19.892 19.86274642 21.51528099 1.0
0.522 22.958 21.116 19.964 20.47898823 21.29579791 1.0
0.703 22.588 20.569 19.015 19.00174606 21.05299746 1.0
0.194 18.119 16.688 16.173 19.64842666 21.89606429 1.0
0.905 26.022 23.235 22.003 20.88573797 19.2812036 1.0
0.395 20.483 18.533 17.818 19.57406411 21.29526981 1.0
0.451 21.024 19.116 18.24 20.15931882 21.56684405 1.0
0.646 23.011 21.074 19.632 17.62119591 20.66574627 1.0
0.353 21.138 19.178 18.517 19.51552038 21.34926964 1.0
0.124 17.574 16.428 16.015 20.61041427 21.63569273 1.0
0.702 23.579 21.565 20.011 20.05288009 22.55327044 1.0
0.964 25.184 22.405 21.15 19.71575261 21.19103361 1.0
0.198 17.857 16.408 15.888 19.88111157 19.77493206 1.0
0.338 20.299 18.364 17.71 19.42409549 20.38100285 1.0
0.619 22.115 20.213 18.839 19.71405377 21.44644167 1.0
0.353 20.884 18.924 18.264 19.93894023 19.7831776 1.0
0.471 20.921 19.027 18.067 20.51759285 20.77337584 1.0
0.532 22.919 21.078 19.897 19.80090084 20.48149653 1.0
0.554 22.016 20.176 18.936 19.32613105 19.98507682 1.0
0.518 21.662 19.819 18.679 19.12986594 19.9109094 1.0
0.187 18.124 16.72 16.213 18.54354352 20.47978191 1.0
0.231 18.19 16.621 16.06 20.3224914 19.37663965 1.0
0.416 19.914 17.982 17.22 19.8158624 20.85198573 1.0
0.264 19.476 17.815 17.222 20.34693742 20.21772908 1.0
0.782 25.052 22.656 21.25 20.04735408 20.44258065 1.0
0.601 23.166 21.294 19.958 19.10684348 22.90526739 1.0
0.174 17.495 16.15 15.659 18.29131005 19.96474595 1.0
0.216 17.768 16.247 15.701 19.39291889 20.24349919 1.0
0.604 22.168 20.291 18.948 18.34643725 20.53683531 1.0
0.269 18.542 16.867 16.268 18.83364119 20.69411213 1.0
0.435 21.141 19.224 18.404 18.7072098 18.34729569 1.0
0.954 25.14 22.368 21.114 18.58548315 21.24307796 1.0
0.338 21.108 19.173 18.519 19.91179049 21.38131587 1.0
0.704 24.051 22.028 20.474 17.86453532 21.6427822 1.0
0.469 20.314 18.418 17.465 19.75035024 19.75511531 1.0
0.41 21.252 19.315 18.567 17.54277131 19.222047 1.0
0.404 19.898 17.955 17.221 22.25859934 21.4832047 1.0
0.52 21.958 20.117 18.97 20.46620416 20.25058221 1.0
0.436 21.461 19.546 18.721 19.71534014 20.57338405 1.0
0.672 23.299 21.347 19.837 18.60572923 23.22585488 1.0
0.637 22.173 20.245 18.827 20.26429126 20.67430597 1.0
0.293 18.899 17.144 16.517 19.52181956 20.7064374 1.0
0.988 25.713 22.886 21.631 20.75102975 21.06347122 1.0
0.303 20.855 19.056 18.423 17.89227717 22.05171379 1.0
0.421 21.109 19.182 18.405 18.74852263 21.86117498 1.0
0.671 24.14 22.188 20.679 19.51293722 21.02715358 1.0
0.424 21.696 19.771 18.986 20.14789693 21.00314336 1.0
0.658 22.347 20.402 18.927 20.60180288 19.68997097 1.0
0.705 24.387 22.363 20.809 19.29588982 21.99861278 1.0
0.805 23.823 21.317 19.971 18.43527785 20.3430019 1.0
0.264 20.101 18.441 17.848 19.26487341 21.0877488 1.0
0.745 22.796 20.58 19.082 18.70211056 21.05843512 1.0
0.531 21.512 19.671 18.491 19.68467028 20.05480441 1.0
0.668 23.969 22.019 20.518 19.60374305 21.37129751 1.0
0.64 23.864 21.932 20.504 18.97794628 23.54952642 1.0
0.268 19.152 17.48 16.882 19.86391575 20.24433531 1.0
0.213 16.602 15.094 14.553 18.75474451 20.02333632 1.0
0.332 19.704 17.788 17.137 20.86301358 20.20856228 1.0
0.571 21.72 19.876 18.596 19.72814116 21.11713708 1.0
0.369 19.604 17.638 16.967 19.89913646 21.45684847 1.0
0.371 20.715 18.75 18.077 19.08537542 21.79813775 1.0
0.563 22.752 20.91 19.648 15.81778972 22.75682258 1.0
0.522 20.933 19.092 17.938 17.34264347 20.29970942 1.0
0.275 19.505 17.813 17.207 18.9322192 21.01447205 1.0
0.215 18.513 16.995 16.45 18.57335019 22.04413557 1.0
0.486 21.608 19.733 18.716 19.36488457 19.98886292 1.0
0.598 21.001 19.132 17.802 18.3580271 22.3446627 1.0
0.587 23.239 21.383 20.074 20.30774051 22.67271373 1.0
